customer_id,total_orders,total_amount,avg_order_value,recency_days,support_ticket_count
CUST02308,3,2021.26,673.7533333333333,176,0.0
CUST02309,1,359.12,359.12,622,0.0
CUST02312,7,4727.71,675.3871428571429,265,3.0
CUST02314,3,1293.85,431.2833333333333,41,0.0
CUST02315,9,5693.16,632.5733333333333,15,3.0
CUST02316,3,1691.12,563.7066666666666,10,0.0
CUST02317,9,7346.72,816.3022222222222,11,2.0
CUST02318,4,2331.4,582.85,30,0.0
CUST02319,2,1704.8600000000001,852.4300000000001,7,0.0
CUST02320,2,519.24,259.62,157,0.0
CUST02322,5,3620.01,724.0020000000001,7,0.0
CUST02323,2,3391.66,1695.83,144,1.0
CUST02325,6,2583.58,430.59666666666664,49,1.0
CUST02331,10,10588.12,1058.8120000000001,13,1.0
CUST02333,2,1836.35,918.175,16,0.0
CUST02334,2,2073.62,1036.81,5,0.0
CUST02335,7,5104.16,729.1657142857142,12,0.0
CUST02339,6,3471.3100000000004,578.5516666666667,48,2.0
CUST02340,9,7504.88,833.8755555555556,29,3.0
CUST02342,4,2753.79,688.4475,17,1.0
CUST02344,1,536.58,536.58,79,0.0
CUST02345,6,4144.54,690.7566666666667,55,0.0
CUST02347,2,1433.49,716.745,43,0.0
CUST02348,5,6333.1900000000005,1266.6380000000001,47,0.0
CUST02350,4,4127.55,1031.8875,51,0.0
CUST02353,6,4437.26,739.5433333333334,37,1.0
CUST02355,10,5047.05,504.70500000000004,38,3.0
CUST02356,4,2105.75,526.4375,24,0.0
CUST02357,9,8878.33,986.4811111111111,49,2.0
CUST02358,3,2849.58,949.86,132,3.0
CUST02359,7,4573.04,653.2914285714286,40,0.0
CUST02360,2,830.9399999999999,415.46999999999997,99,0.0
CUST02361,1,430.86,430.86,103,0.0
CUST02362,3,2557.13,852.3766666666667,27,0.0
CUST02363,3,2634.29,878.0966666666667,57,1.0
CUST02365,6,4612.96,768.8266666666667,44,0.0
CUST02366,7,3826.58,546.6542857142857,9,0.0
CUST02367,6,3779.01,629.835,3,1.0
CUST02368,4,4203.85,1050.9625,217,3.0
CUST02370,4,2668.98,667.245,59,1.0
CUST02371,5,4252.84,850.568,26,2.0
CUST02372,7,4394.02,627.7171428571429,9,1.0
CUST02373,5,4613.639999999999,922.7279999999998,8,1.0
CUST02374,2,487.17999999999995,243.58999999999997,17,0.0
CUST02375,3,2133.06,711.02,48,0.0
CUST02376,4,2698.72,674.68,1,0.0
CUST02377,3,2717.8,905.9333333333334,21,0.0
CUST02378,3,1902.87,634.29,2,0.0
CUST02379,1,588.32,588.32,172,0.0
CUST02381,2,1812.44,906.22,7,1.0
CUST02382,8,7796.56,974.57,50,1.0
CUST02383,4,1842.06,460.515,168,2.0
CUST02384,6,4541.12,756.8533333333334,34,1.0
CUST02385,2,1486.67,743.335,16,0.0
CUST02386,4,3240.48,810.12,48,0.0
CUST02387,3,1627.86,542.62,57,1.0
CUST02388,3,3793.5699999999997,1264.5233333333333,51,0.0
CUST02389,4,1987.76,496.94,185,2.0
CUST02390,3,2336.76,778.9200000000001,342,0.0
CUST02392,3,1858.71,619.57,156,0.0
CUST02393,7,7175.28,1025.04,43,2.0
CUST02394,6,5372.97,895.495,45,2.0
CUST02395,4,1428.0,357.0,424,4.0
CUST02396,1,553.88,553.88,174,1.0
CUST02397,2,2259.7799999999997,1129.8899999999999,17,0.0
CUST02398,8,4519.78,564.9725,59,2.0
